qseqid	sseqid	qstart	qend	sstart	send	evalue	bitscore	pident	qcovs	slen	qlen	q_perc_aligned	overlapped_bases	coverage_percentage	bases_covered	gene_name
29	CP052331.1	177	3303	1	3126	0.0	5573.0	99.552	61	3223	5139	0.6084841408834404	0	96.99%	3126.00	Col440II_1_pld1
29	CP052342.1	34	3250	1	3216	0.0	5776.0	99.845	63	3223	5139	0.6259972757345788	0	99.78%	3216.00	Col440II_1_pld1
29_R	CP054340.1	2893	5138	709	2952	0.0	3140.0	91.063	44	4773	5139	0.4370500097295193	0	47.01%	2244.00	Col440II_1_pld1
29_R	CP056980.1	2894	5138	816	3067	0.0	3135.0	91.03	44	4018	5139	0.4368554193422845	0	56.05%	2252.00	Col440II_1_pld1
29	CP057687.1	2	2246	642	2894	0.0	3105.0	90.68	44	4245	5139	0.4368554193422845	0	53.07%	2253.00	Col440II_1_pld1
29	CP057701.1	691	2246	1	1556	0.0	2360.0	93.638	30	4018	5139	0.3027826425374586	0	38.73%	1556.00	Col440II_1_pld1
29	CP065862.1	1	2762	462	3223	0.0	4977.0	99.964	54	3223	5139	0.5374586495427126	0	85.70%	2762.00	Col440II_1_pld1
29	CP066326.1	2697	4318	707	2301	0.0	2456.0	93.865	32	2579	5139	0.3156256080949601	0	61.85%	1595.00	Col440II_1_pld1
29	CP068405.1	2	2275	1574	3853	0.0	3219.0	91.517	44	5089	5139	0.4424985405720957	0	44.80%	2280.00	Col440II_1_pld1
29	CP068406.1	1489	3619	1	2121	0.0	3362.0	95.234	41	3223	5139	0.4146721151975092	0	65.81%	2121.00	Col440II_1_pld1
29	CP073306.1	1590	3619	1	1634	0.0	3185.0	95.047	70	3223	5139	0.7042226114029967	386	100.00%	3223.00	Col440II_1_pld1
29	CP073306.1	1	1589	1635	3223	0.0	2866.0	100.0	70	3223	5139	0.7042226114029967	0	100.00%	3223.00	Col440II_1_pld1
29	CP073308.1	2	2154	1944	4096	0.0	2921.0	90.3	42	4096	5139	0.4189531037166764	0	52.56%	2153.00	Col440II_1_pld1
29_R	CP077069.1	2894	5138	1473	3714	0.0	3252.0	92.301	44	7870	5139	0.4368554193422845	0	56.95%	4482.00	Col440II_1_pld1
29_R	CP077069.1	2894	5138	5513	7752	0.0	3245.0	92.256	44	7870	5139	0.4368554193422845	0	56.95%	4482.00	Col440II_1_pld1
29	CP077254.1	2	2074	2165	4245	0.0	2845.0	90.44	40	4245	5139	0.4033858727378867	0	49.02%	2081.00	Col440II_1_pld1
29	CP077355.1	2	2074	2165	4245	0.0	2845.0	90.44	40	4245	5139	0.4033858727378867	0	49.02%	2081.00	Col440II_1_pld1
29_R	CP082443.1	2933	5139	1	2207	0.0	3981.0	100.0	43	3223	5139	0.4294609846273594	0	68.48%	2207.00	Col440II_1_pld1
29	CP082458.1	2	2247	1925	4167	0.0	3246.0	92.078	44	4657	5139	0.4370500097295193	0	48.16%	2243.00	Col440II_1_pld1
29_R	CP082470.1	2893	5138	1950	4197	0.0	3258.0	92.263	44	4681	5139	0.4370500097295193	0	48.02%	2248.00	Col440II_1_pld1
29_R	CP082505.1	2894	5138	466	2709	0.0	3253.0	92.219	44	4460	5139	0.4368554193422845	0	50.31%	2244.00	Col440II_1_pld1
29	CP082517.1	2	2247	1705	3952	0.0	3258.0	92.263	44	4673	5139	0.4370500097295193	0	48.11%	2248.00	Col440II_1_pld1
29_R	CP082550.1	2893	5138	1561	3808	0.0	3258.0	92.263	44	4681	5139	0.4370500097295193	0	48.02%	2248.00	Col440II_1_pld1
29_R	CP082559.1	2893	5138	1998	4245	0.0	3258.0	92.263	44	4674	5139	0.4370500097295193	0	48.10%	2248.00	Col440II_1_pld1
29_R	CP082561.1	2865	5138	718	2997	0.0	3291.0	92.112	44	3660	5139	0.4424985405720957	0	62.30%	2280.00	Col440II_1_pld1
29_R	CP082576.1	2893	5138	2175	4422	0.0	3258.0	92.263	44	4674	5139	0.4370500097295193	0	48.10%	2248.00	Col440II_1_pld1
29	CP082593.1	1393	3619	1	2217	0.0	3540.0	95.483	43	3223	5139	0.4333527923720568	0	68.79%	2217.00	Col440II_1_pld1
29_R	CP082597.1	2893	5138	145	2392	0.0	3258.0	92.263	44	4674	5139	0.4370500097295193	0	48.10%	2248.00	Col440II_1_pld1
29	CP082635.1	1318	3619	1	2292	0.0	3675.0	95.63	45	3223	5139	0.4479470714146721	0	71.11%	2292.00	Col440II_1_pld1
29	CP082682.1	317	2247	1	1932	0.0	2913.0	93.478	38	4674	5139	0.3757540377505351	0	41.34%	1932.00	Col440II_1_pld1
29	CP082689.1	258	2246	1	1992	0.0	2870.0	92.068	39	4018	5139	0.3870402802101576	0	49.58%	1992.00	Col440II_1_pld1
29_R	CP082690.1	1521	5138	2128	5732	0.0	5536.0	94.101	70	11509	5139	0.7040280210157618	0	31.32%	3605.00	Col440II_1_pld1
29_R	CP082741.1	1521	4304	451	3224	0.0	4544.0	96.384	54	3253	5139	0.5417396380618797	0	85.28%	2774.00	Col440II_1_pld1
29	CP082743.1	576	2247	1	1672	0.0	2529.0	93.541	33	4674	5139	0.3253551274567036	0	35.77%	1672.00	Col440II_1_pld1
29_R	CP082745.1	1521	4303	451	3223	0.0	4543.0	96.383	54	3223	5139	0.5415450476746448	0	86.04%	2773.00	Col440II_1_pld1
29_R	CP091130.1	1521	4691	63	3223	0.0	5238.0	96.792	62	3223	5139	0.6170461179217747	0	98.08%	3161.00	Col440II_1_pld1
29_R	CP093101.1	3070	5139	1	2070	0.0	3734.0	100.0	70	3223	5139	0.7042226114029966	0	100.00%	3223.00	Col440II_1_pld1
29_R	CP093101.1	1521	3069	1685	3223	0.0	2317.0	93.517	70	3223	5139	0.7042226114029966	0	100.00%	3223.00	Col440II_1_pld1
29_R	CP093107.1	1855	5074	5	3223	0.0	5772.0	99.783	63	3223	5139	0.6265810468962834	0	99.88%	3219.00	Col440II_1_pld1
29	CP093137.1	2	2247	113	2355	0.0	3237.0	91.989	44	4659	5139	0.4370500097295193	0	48.14%	2243.00	Col440II_1_pld1
29_R	CP094902.1	3057	5139	1	2083	0.0	3748.0	99.904	70	3223	5139	0.7042226114029966	0	100.00%	3223.00	Col440II_1_pld1
29_R	CP094902.1	1521	3056	1698	3223	0.0	2289.0	93.398	70	3223	5139	0.7042226114029966	0	100.00%	3223.00	Col440II_1_pld1
29_R	CP098949.1	2893	5138	413	2655	0.0	3232.0	91.945	44	6334	5139	0.4370500097295193	0	35.41%	2243.00	Col440II_1_pld1
29_R	CP099023.1	2894	5138	23	2274	0.0	3042.0	90.221	44	5564	5139	0.4368554193422845	0	40.47%	2252.00	Col440II_1_pld1
29	CP099105.1	2	2246	1694	3946	0.0	3105.0	90.68	44	4245	5139	0.4368554193422845	0	53.07%	2253.00	Col440II_1_pld1
29	CP099711.1	312	3543	1	3223	0.0	5374.0	97.007	63	3223	5139	0.6289161315431018	0	100.00%	3223.00	Col440II_1_pld1
29	CP110590.1	287	3588	2546	5857	0.0	5121.0	94.628	64	34918	5139	0.6425374586495427	0	18.92%	6606.00	Col440II_1_pld1
29	CP110590.1	287	3588	19970	23263	0.0	5480.0	96.95	64	34918	5139	0.6425374586495427	0	18.92%	6606.00	Col440II_1_pld1
29_R	CP123668.1	1521	4295	459	3223	0.0	4528.0	96.372	54	3223	5139	0.5399883245767659	0	85.79%	2765.00	Col440II_1_pld1
29_R	CP123690.1	2872	5138	1108	3375	0.0	3275.0	91.953	44	6238	5139	0.4411364078614516	0	36.36%	2268.00	Col440II_1_pld1
29_R	CP123696.1	3335	5139	1	1805	0.0	3256.0	100.0	70	3223	5139	0.7042226114029966	0	100.00%	3223.00	Col440II_1_pld1
29_R	CP123696.1	1521	3334	1420	3223	0.0	2795.0	94.46	70	3223	5139	0.7042226114029966	0	100.00%	3223.00	Col440II_1_pld1
29	CP123709.1	1031	3619	1	2579	0.0	4193.0	96.112	50	3223	5139	0.50379451255108	0	80.02%	2579.00	Col440II_1_pld1
29	CP124983.1	606	2247	1	1642	0.0	2448.0	93.057	32	4773	5139	0.3195174158396575	0	34.40%	1642.00	Col440II_1_pld1
29	CP125055.1	2	2247	1418	3664	0.0	3228.0	91.948	44	5753	5139	0.4370500097295193	0	39.06%	2247.00	Col440II_1_pld1
29_R	CP125062.1	2893	5138	2023	4266	0.0	3140.0	91.063	44	4773	5139	0.4370500097295193	0	47.01%	2244.00	Col440II_1_pld1
29_R	LR890243.1	2034	5139	1	3106	0.0	5602.0	100.0	60	3223	5139	0.604397742751508	0	96.37%	3106.00	Col440II_1_pld1
29	LR890244.1	3224	5139	1	1916	0.0	3456.0	100.0	37	1916	5139	0.372835181942012	0	100.00%	1916.00	Col440II_1_pld1
29	LR890454.1	1	2476	748	3223	0.0	4466.0	100.0	48	3223	5139	0.4818057987935396	0	76.82%	2476.00	Col440II_1_pld1
29	LR890455.1	2729	4673	1	1916	0.0	3088.0	95.333	38	1916	5139	0.3784783031718233	0	100.00%	1916.00	Col440II_1_pld1
29_R	LR890534.1	1521	4725	29	3223	0.0	5304.0	96.857	62	3223	5139	0.6236621910877602	0	99.13%	3195.00	Col440II_1_pld1
29_R	LR890560.1	1977	5139	1	3163	0.0	5705.0	100.0	62	3223	5139	0.6154893948238958	0	98.14%	3163.00	Col440II_1_pld1
29_R	LR890561.1	61	1976	1	1916	0.0	3456.0	100.0	37	1916	5139	0.372835181942012	0	100.00%	1916.00	Col440II_1_pld1
29	LR890647.1	2	1854	2763	4616	0.0	2681.0	92.183	36	4616	5139	0.3605759875462152	0	40.16%	1854.00	Col440II_1_pld1
29_R	NC_001848.1	2893	5029	2492	4623	0.0	3073.0	92.146	42	4656	5139	0.4158396575209184	0	45.79%	2132.00	Col440II_1_pld1
29	NC_003456.1	2	2246	421	2673	0.0	3101.0	90.636	44	4245	5139	0.4368554193422845	0	53.07%	2253.00	Col440II_1_pld1
29	NC_010796.1	2	2275	1733	4012	0.0	3219.0	91.517	44	4241	5139	0.4424985405720957	0	53.76%	2280.00	Col440II_1_pld1
29_R	NC_019103.1	823	2443	895	2488	0.0	2454.0	93.861	32	2750	5139	0.3154310177077252	0	57.96%	1594.00	Col440II_1_pld1
29_R	NC_019132.1	2893	5021	2605	4735	0.0	3034.0	91.647	41	4775	5139	0.4142829344230395	0	44.63%	2131.00	Col440II_1_pld1
29_R	NC_019133.1	2893	5124	79	2300	0.0	3200.0	91.85	43	5931	5139	0.4343257443082312	0	37.46%	2222.00	Col440II_1_pld1
29	NC_019279.1	2700	4317	1	1591	0.0	2449.0	93.85	31	2702	5139	0.3148472465460206	0	58.88%	1591.00	Col440II_1_pld1
29_R	NC_021843.1	2893	5138	1080	3327	0.0	3258.0	92.263	44	4675	5139	0.4370500097295193	0	48.09%	2248.00	Col440II_1_pld1
29_R	NC_021869.1	2893	5138	1015	3258	0.0	3126.0	90.929	44	4773	5139	0.4370500097295193	0	47.01%	2244.00	Col440II_1_pld1
29_R	NC_025003.1	2893	5124	79	2300	0.0	3200.0	91.85	43	5933	5139	0.4343257443082312	0	37.45%	2222.00	Col440II_1_pld1
29	NZ_AP021980.1	2	2246	1598	3835	0.0	3123.0	91.063	44	4550	5139	0.4368554193422845	0	49.19%	2238.00	Col440II_1_pld1
29	NZ_AP021991.1	2	1821	240	2053	0.0	2557.0	91.269	35	8370	5139	0.3541545047674644	0	21.67%	1814.00	Col440II_1_pld1
29_R	NZ_AP022024.1	2894	5138	2993	5237	0.0	3275.0	92.486	44	5669	5139	0.4368554193422845	0	39.60%	2245.00	Col440II_1_pld1
29_R	NZ_AP022026.1	2870	5138	1568	3843	0.0	3286.0	92.095	44	4616	5139	0.4415255886359214	0	49.31%	2276.00	Col440II_1_pld1
29	NZ_AP022131.1	339	2247	1	1908	0.0	2615.0	90.414	37	4666	5139	0.371473049231368	0	40.89%	1908.00	Col440II_1_pld1
29	NZ_AP022416.1	340	2239	1	1900	0.0	2850.0	93.263	37	3789	5139	0.3697217357462541	0	50.15%	1900.00	Col440II_1_pld1
29_R	NZ_AP025849.1	2872	5138	2375	4642	0.0	3279.0	91.996	44	4760	5139	0.4411364078614516	0	47.65%	2268.00	Col440II_1_pld1
29_R	NZ_AP025853.1	3289	5138	1	1851	0.0	2700.0	92.382	36	4760	5139	0.3599922163845106	0	38.89%	1851.00	Col440II_1_pld1
29	NZ_AP025861.1	2	1734	3027	4760	0.0	2552.0	92.676	34	4760	5139	0.3372251410780307	0	36.43%	1734.00	Col440II_1_pld1
29	NZ_AP025865.1	2	1734	3027	4760	0.0	2552.0	92.676	34	4760	5139	0.3372251410780307	0	36.43%	1734.00	Col440II_1_pld1
29_R	NZ_AP025869.1	2872	5138	1312	3579	0.0	3279.0	91.996	44	4760	5139	0.4411364078614516	0	47.65%	2268.00	Col440II_1_pld1
29	NZ_AP025873.1	2	2268	854	3121	0.0	3279.0	91.996	44	4760	5139	0.4411364078614516	0	47.65%	2268.00	Col440II_1_pld1
29	NZ_AP025877.1	2	2268	610	2877	0.0	3279.0	91.996	44	4760	5139	0.4411364078614516	0	47.65%	2268.00	Col440II_1_pld1
29	NZ_AP025881.1	324	2268	1	1945	0.0	2885.0	92.773	38	4760	5139	0.3784783031718233	0	40.86%	1945.00	Col440II_1_pld1
29	NZ_AP025885.1	2	1717	3042	4758	0.0	2535.0	92.778	33	4760	5139	0.3339171044950379	0	36.07%	1717.00	Col440II_1_pld1
29	NZ_AP025889.1	2	1717	3042	4758	0.0	2535.0	92.778	33	4760	5139	0.3339171044950379	0	36.07%	1717.00	Col440II_1_pld1
29	NZ_AP025897.1	2	2268	503	2770	0.0	3279.0	91.996	44	4760	5139	0.4411364078614516	0	47.65%	2268.00	Col440II_1_pld1
29_R	NZ_AP025901.1	2872	5138	1312	3579	0.0	3279.0	91.996	44	4760	5139	0.4411364078614516	0	47.65%	2268.00	Col440II_1_pld1
29_R	NZ_AP025905.1	3191	5138	1	1949	0.0	2867.0	92.663	38	4760	5139	0.3790620743335279	0	40.95%	1949.00	Col440II_1_pld1
29	NZ_AP025913.1	530	2268	1	1739	0.0	2559.0	92.493	34	4760	5139	0.3383926834014399	0	36.53%	1739.00	Col440II_1_pld1
29_R	NZ_AP025917.1	3076	5138	1	2064	0.0	3066.0	92.975	40	4760	5139	0.401439968865538	0	43.36%	2064.00	Col440II_1_pld1
29_R	NZ_AP025921.1	2872	5138	1739	4006	0.0	3279.0	91.996	44	4760	5139	0.4411364078614516	0	47.65%	2268.00	Col440II_1_pld1
29	NZ_AP025925.1	2	2268	867	3134	0.0	3279.0	91.996	44	4760	5139	0.4411364078614516	0	47.65%	2268.00	Col440II_1_pld1
29	NZ_AP025929.1	2	2268	914	3181	0.0	3279.0	91.996	44	4760	5139	0.4411364078614516	0	47.65%	2268.00	Col440II_1_pld1
29_R	NZ_AP025934.1	2872	5138	2374	4641	0.0	3279.0	91.996	44	4760	5139	0.4411364078614516	0	47.65%	2268.00	Col440II_1_pld1
29_R	NZ_AP026399.1	2893	5138	8	2252	0.0	3269.0	92.441	44	4438	5139	0.4370500097295193	0	50.59%	2245.00	Col440II_1_pld1
29_R	NZ_AP026428.1	3344	5138	1	1794	0.0	2587.0	92.158	35	4635	5139	0.3492897450865927	0	38.71%	1794.00	Col440II_1_pld1
29	NZ_AP027549.1	458	2247	1	1790	0.0	2647.0	92.793	35	4386	5139	0.3483167931504183	0	40.81%	1790.00	Col440II_1_pld1
29_R	NZ_AP028313.1	2357	5139	1	2783	0.0	5015.0	99.964	54	3223	5139	0.5415450476746448	0	86.35%	2783.00	Col440II_1_pld1
29_R	NZ_CP003994.1	2377	5139	1	2763	0.0	4983.0	100.0	54	3223	5139	0.5376532399299475	0	85.73%	2763.00	Col440II_1_pld1
29	NZ_CP006638.1	2	2247	1454	3700	0.0	3241.0	92.082	44	5754	5139	0.4370500097295193	0	39.05%	2247.00	Col440II_1_pld1
29	NZ_CP010375.2	2	2247	1167	3413	0.0	3156.0	91.3	44	5007	5139	0.4370500097295193	0	44.88%	2247.00	Col440II_1_pld1
29	NZ_CP011569.1	1897	3619	1	1327	0.0	2626.0	94.111	70	3223	5139	0.7042226114029966	386	100.00%	3223.00	Col440II_1_pld1
29	NZ_CP011569.1	1	1896	1328	3223	0.0	3411.0	99.895	70	3223	5139	0.7042226114029966	0	100.00%	3223.00	Col440II_1_pld1
29	NZ_CP011604.1	1	2557	667	3223	0.0	4612.0	100.0	50	3223	5139	0.4975676201595641	0	79.34%	2557.00	Col440II_1_pld1
29_R	NZ_CP011606.1	2940	5138	4	2202	0.0	2964.0	90.095	43	4310	5139	0.4279042615294804	0	51.02%	2199.00	Col440II_1_pld1
29	NZ_CP011637.1	1	2355	869	3223	0.0	4248.0	100.0	46	3223	5139	0.4582603619381202	0	73.07%	2355.00	Col440II_1_pld1
29	NZ_CP011652.1	1826	3619	1	1398	0.0	2759.0	94.398	70	3223	5139	0.7042226114029966	386	100.00%	3223.00	Col440II_1_pld1
29	NZ_CP011652.1	1	1825	1399	3223	0.0	3292.0	100.0	70	3223	5139	0.7042226114029966	0	100.00%	3223.00	Col440II_1_pld1
29_R	NZ_CP011658.1	3614	5139	1	1526	0.0	2744.0	99.869	70	3223	5139	0.7042226114029966	0	100.00%	3223.00	Col440II_1_pld1
29_R	NZ_CP011658.1	1521	3613	1141	3223	0.0	3294.0	95.147	70	3223	5139	0.7042226114029966	0	100.00%	3223.00	Col440II_1_pld1
29	NZ_CP012991.1	912	3619	1	2698	0.0	4403.0	96.246	53	3223	5139	0.5269507686320296	0	83.71%	2698.00	Col440II_1_pld1
29	NZ_CP014305.2	912	3619	1	2698	0.0	4403.0	96.246	53	3223	5139	0.5269507686320296	0	83.71%	2698.00	Col440II_1_pld1
29	NZ_CP016532.1	2	2246	421	2673	0.0	3105.0	90.68	44	4245	5139	0.4368554193422845	0	53.07%	2253.00	Col440II_1_pld1
29	NZ_CP016866.1	440	2247	1	1808	0.0	2756.0	93.805	35	4675	5139	0.351819420120646	0	38.67%	1808.00	Col440II_1_pld1
29	NZ_CP016867.1	1	2694	530	3223	0.0	4859.0	100.0	52	3223	5139	0.5242265032107414	0	83.59%	2694.00	Col440II_1_pld1
29	NZ_CP017582.1	2	2275	209	2489	0.0	3256.0	91.772	44	4277	5139	0.4424985405720957	0	53.33%	2281.00	Col440II_1_pld1
29_R	NZ_CP017583.1	2865	4859	2344	4344	0.0	2947.0	92.654	39	4368	5139	0.3882078225335668	0	45.81%	2001.00	Col440II_1_pld1
29_R	NZ_CP018666.1	2646	5139	1	2494	0.0	4494.0	99.96	49	3223	5139	0.4853084257637672	0	77.38%	2494.00	Col440II_1_pld1
29	NZ_CP018981.1	2	2246	7470	9721	0.0	3135.0	91.03	44	14029	5139	0.4368554193422845	0	16.05%	2252.00	Col440II_1_pld1
29	NZ_CP019997.1	2	2246	421	2672	0.0	3135.0	91.03	44	4018	5139	0.4368554193422845	0	56.05%	2252.00	Col440II_1_pld1
29	NZ_CP024494.1	1931	3619	1	1293	0.0	2570.0	94.052	70	3223	5139	0.7042226114029966	386	100.00%	3223.00	Col440II_1_pld1
29	NZ_CP024494.1	1	1930	1294	3223	0.0	3481.0	100.0	70	3223	5139	0.7042226114029966	0	100.00%	3223.00	Col440II_1_pld1
29_R	NZ_CP025247.1	822	2443	723	2317	0.0	2456.0	93.865	32	2579	5139	0.3156256080949601	0	61.85%	1595.00	Col440II_1_pld1
29	NZ_CP029438.1	363	2239	1	1877	0.0	2854.0	93.713	37	14106	5139	0.3652461568398521	0	13.31%	1877.00	Col440II_1_pld1
29_R	NZ_CP029444.1	2646	5139	1	2494	0.0	4498.0	100.0	49	3223	5139	0.4853084257637672	0	77.38%	2494.00	Col440II_1_pld1
29_R	NZ_CP030192.1	2865	4722	2234	4096	0.0	2773.0	93.026	36	4096	5139	0.3615489394823896	0	45.48%	1863.00	Col440II_1_pld1
29	NZ_CP032843.1	2	2268	2839	5106	0.0	3275.0	91.953	44	6237	5139	0.4411364078614516	0	36.36%	2268.00	Col440II_1_pld1
29	NZ_CP032845.1	514	2247	1	1734	0.0	2379.0	90.427	34	4048	5139	0.3374197314652656	0	42.84%	1734.00	Col440II_1_pld1
29_R	NZ_CP032884.1	3021	5138	1	2115	0.0	3078.0	92.261	41	4658	5139	0.4121424401634559	0	45.41%	2115.00	Col440II_1_pld1
29	NZ_CP035206.1	2	2069	4296	6364	0.0	3075.0	92.992	40	6364	5139	0.4024129208017123	0	32.51%	2069.00	Col440II_1_pld1
29_R	NZ_CP036173.1	2893	5138	1018	3263	0.0	3274.0	92.393	44	4418	5139	0.4370500097295193	0	50.84%	2246.00	Col440II_1_pld1
29	NZ_CP037740.1	312	3543	1	3223	0.0	5378.0	97.038	63	3223	5139	0.6289161315431018	0	100.00%	3223.00	Col440II_1_pld1
29	NZ_CP038599.1	747	3619	1	2863	0.0	4705.0	96.495	56	3223	5139	0.5590581825257832	0	88.83%	2863.00	Col440II_1_pld1
29	NZ_CP038603.1	2	2268	3802	6069	0.0	3275.0	91.953	44	6237	5139	0.4411364078614516	0	36.36%	2268.00	Col440II_1_pld1
29	NZ_CP038655.1	16	2247	2136	4357	0.0	3200.0	91.85	43	5584	5139	0.4343257443082312	0	39.79%	2222.00	Col440II_1_pld1
29_R	NZ_CP038660.1	3199	5124	1	1916	0.0	2729.0	91.489	37	4051	5139	0.3747810858143607	0	47.30%	1916.00	Col440II_1_pld1
29_R	NZ_CP039273.1	2872	5138	1263	3530	0.0	3275.0	91.953	44	6237	5139	0.4411364078614516	0	36.36%	2268.00	Col440II_1_pld1
29	NZ_CP039281.1	2	2246	728	2979	0.0	3140.0	91.075	44	4018	5139	0.4368554193422845	0	56.05%	2252.00	Col440II_1_pld1
29	NZ_CP039330.1	2	2205	2041	4251	0.0	2991.0	90.266	43	4251	5139	0.4288772134656547	0	52.01%	2211.00	Col440II_1_pld1
29_R	NZ_CP039571.1	2893	5138	874	3119	0.0	3274.0	92.393	44	4418	5139	0.4370500097295193	0	50.84%	2246.00	Col440II_1_pld1
29	NZ_CP039574.1	2	2247	1107	3352	0.0	3274.0	92.393	44	4418	5139	0.4370500097295193	0	50.84%	2246.00	Col440II_1_pld1
29	NZ_CP040323.1	2	2246	3198	5443	0.0	3298.0	92.612	44	5491	5139	0.4368554193422845	0	40.90%	2246.00	Col440II_1_pld1
29_R	NZ_CP042529.1	2368	5139	1	2772	0.0	4986.0	99.892	54	3223	5139	0.5394045534150613	0	86.01%	2772.00	Col440II_1_pld1
29	NZ_CP042539.1	2051	3619	1	1173	0.0	2349.0	93.536	70	3223	5139	0.7042226114029966	386	100.00%	3223.00	Col440II_1_pld1
29	NZ_CP042539.1	1	2050	1174	3223	0.0	3689.0	99.902	70	3223	5139	0.7042226114029966	0	100.00%	3223.00	Col440II_1_pld1
29	NZ_CP042544.1	1644	3619	1	1580	0.0	3083.0	94.861	70	3223	5139	0.7042226114029967	386	100.00%	3223.00	Col440II_1_pld1
29	NZ_CP042544.1	1	1643	1581	3223	0.0	2955.0	99.878	70	3223	5139	0.7042226114029967	0	100.00%	3223.00	Col440II_1_pld1
29_R	NZ_CP042554.1	2872	5138	1016	3283	0.0	3279.0	91.996	44	4760	5139	0.4411364078614516	0	47.65%	2268.00	Col440II_1_pld1
29_R	NZ_CP042570.1	1984	5139	1	3156	0.0	5683.0	99.937	61	3223	5139	0.6141272621132516	0	97.92%	3156.00	Col440II_1_pld1
29_R	NZ_CP043510.1	2893	5138	1593	3835	0.0	3246.0	92.078	44	4657	5139	0.4370500097295193	0	48.16%	2243.00	Col440II_1_pld1
29_R	NZ_CP043663.1	2894	5138	875	3126	0.0	3135.0	91.03	44	4018	5139	0.4368554193422845	0	56.05%	2252.00	Col440II_1_pld1
29	NZ_CP044040.1	1163	3619	1	2447	0.0	3955.0	95.904	48	3223	5139	0.478108581436077	0	75.92%	2447.00	Col440II_1_pld1
29	NZ_CP044112.1	1	3158	66	3223	0.0	5696.0	100.0	61	3223	5139	0.6145164428877213	0	97.98%	3158.00	Col440II_1_pld1
29_R	NZ_CP045765.1	2893	5138	736	2979	0.0	3126.0	90.929	44	4773	5139	0.4370500097295193	0	47.01%	2244.00	Col440II_1_pld1
29	NZ_CP047408.1	2	2247	1593	3836	0.0	3153.0	91.196	44	4367	5139	0.4370500097295193	0	51.39%	2244.00	Col440II_1_pld1
29	NZ_CP047761.1	545	2268	2	1725	0.0	2541.0	92.543	34	6237	5139	0.3354738275929169	0	27.64%	1724.00	Col440II_1_pld1
29_R	NZ_CP048358.1	1521	3770	984	3223	0.0	3577.0	95.485	44	3223	5139	0.4378283712784588	0	69.50%	2240.00	Col440II_1_pld1
29_R	NZ_CP051134.1	2872	5138	2540	4810	0.0	3265.0	91.875	44	9522	5139	0.4411364078614516	0	23.85%	2271.00	Col440II_1_pld1
29	NZ_CP051331.1	169	2246	1	2081	0.0	2976.0	91.831	40	4018	5139	0.4043588246740611	0	51.79%	2081.00	Col440II_1_pld1
29	NZ_CP054983.1	2	1679	2334	4018	0.0	2297.0	90.445	33	4018	5139	0.3265226697801128	0	41.94%	1685.00	Col440II_1_pld1
