qseqid	sseqid	qstart	qend	sstart	send	evalue	bitscore	pident	qcovs	slen	qlen	q_perc_aligned	overlapped_bases	coverage_percentage	bases_covered	gene_name
85_R	CP094917.1	1789	3387	1	1613	0.0	2211.0	90.752	47	2927	3389	0.4718205960460312	0	60.57%	1773.00	Col440I_1_pld2
198	CP094917.1	1	160	1616	1775	2.74e-73	280.0	98.75	100	2927	160	1.0	0	60.57%	1773.00	Col440I_1_pld2
85_R	CP120876.1	1730	3224	2215	3716	0.0	2265.0	93.63	44	3958	3389	0.441133077604013	0	37.95%	1502.00	Col440I_1_pld2
85_R	CP128698.1	1597	2870	21225	22498	0.0	2289.0	99.843	38	51077	3389	0.3759221009147241	0	2.49%	1274.00	Col440I_1_pld2
198_R	CP128742.1	1	160	1419	1578	2.74e-73	280.0	98.75	100	2933	160	1.0	0	51.59%	1513.00	Col440I_1_pld2
85	CP128742.1	3	1338	1581	2933	0.0	1979.0	92.631	39	2933	3389	0.3942165830628504	0	51.59%	1513.00	Col440I_1_pld2
198_R	CP128751.1	1	160	1419	1578	2.74e-73	280.0	98.75	100	2933	160	1.0	0	51.59%	1513.00	Col440I_1_pld2
85	CP128751.1	3	1338	1581	2933	0.0	1979.0	92.631	39	2933	3389	0.3942165830628504	0	51.59%	1513.00	Col440I_1_pld2
85_R	LC620536.1	1727	3389	14099	15761	0.0	2995.0	99.94	49	20476	3389	0.490705222779581	0	8.90%	1823.00	Col440I_1_pld2
198	LC620536.1	1	160	15762	15921	5.3e-76	289.0	100.0	100	20476	160	1.0	0	8.90%	1823.00	Col440I_1_pld2
209	LC622104.1	1	144	3379	3522	2.2699999999999997e-67	260.0	100.0	100	60311	144	1.0	0	10.07%	6076.00	Col440I_1_pld2
85_R	LC622104.1	1733	3389	23284	24954	0.0	2284.0	90.655	78	60311	3389	0.4889347890233107	0	10.07%	6076.00	Col440I_1_pld2
198	LC622104.1	1	160	24955	25114	5.3e-76	289.0	100.0	100	60311	160	1.0	0	10.07%	6076.00	Col440I_1_pld2
105	LC622104.1	1	1380	25343	26722	0.0	2489.0	100.0	100	60311	1380	1.0	0	10.07%	6076.00	Col440I_1_pld2
114_R	LC622104.1	1	898	26723	27620	0.0	1620.0	100.0	100	60311	898	1.0	0	10.07%	6076.00	Col440I_1_pld2
198_R	LC622104.1	1	160	48969	49128	5.3e-76	289.0	100.0	100	60311	160	1.0	0	10.07%	6076.00	Col440I_1_pld2
85	LC622104.1	1	1663	49129	50791	0.0	2995.0	99.94	78	60311	3389	0.490705222779581	0	10.07%	6076.00	Col440I_1_pld2
204	LC623933.1	1	150	55175	55324	5.57e-69	267.0	99.333	100	129459	150	1.0	0	1.79%	2321.00	Col440I_1_pld2
179_R	LC623933.1	1	204	55337	55540	9.25e-100	369.0	100.0	100	129459	204	1.0	0	1.79%	2321.00	Col440I_1_pld2
209	LC623933.1	1	144	110280	110423	2.2699999999999997e-67	260.0	100.0	100	129459	144	1.0	0	1.79%	2321.00	Col440I_1_pld2
85_R	LC623933.1	1727	3389	126115	127777	0.0	2995.0	99.94	78	129459	3389	0.490705222779581	0	1.79%	2321.00	Col440I_1_pld2
198	LC623933.1	1	160	127778	127937	5.3e-76	289.0	100.0	100	129459	160	1.0	0	1.79%	2321.00	Col440I_1_pld2
198	LR890221.1	1	160	1	160	2.25e-74	285.0	99.375	100	3258	160	1.0	0	54.11%	1763.00	Col440I_1_pld2
85_R	LR890221.1	1782	3389	1656	3258	0.0	2352.0	92.497	47	3258	3389	0.4744762466804367	0	54.11%	1763.00	Col440I_1_pld2
198_R	LR890403.1	1	160	4209	4368	5.3e-76	289.0	100.0	100	5783	160	1.0	0	27.23%	1575.00	Col440I_1_pld2
85	LR890403.1	1	1403	4369	5783	0.0	2260.0	95.621	41	5783	3389	0.4139864266745353	0	27.23%	1575.00	Col440I_1_pld2
85_R	LR890445.1	210	3389	1	3180	0.0	5713.0	99.843	94	3549	3389	0.9383298908232516	0	94.11%	3340.00	Col440I_1_pld2
198	LR890445.1	1	160	3181	3340	5.3e-76	289.0	100.0	100	3549	160	1.0	0	94.11%	3340.00	Col440I_1_pld2
198_R	LR890460.1	1	160	3558	3717	1.98e-62	244.0	93.75	100	5840	160	1.0	0	36.03%	2104.00	Col440I_1_pld2
82	LR890460.1	182	1650	3897	5364	0.0	2090.0	91.734	34	5840	4304	0.3413104089219331	0	36.03%	2104.00	Col440I_1_pld2
85	LR890460.1	709	2133	4406	5840	0.0	2209.0	94.22	42	5840	3389	0.4204780171141929	0	36.03%	2104.00	Col440I_1_pld2
85	LR890480.1	1	2220	20	2251	0.0	3151.0	91.444	66	9452	3389	0.6550604898200059	0	25.11%	2373.00	Col440I_1_pld2
198_R	LR890480.1	1	141	9312	9452	1.09e-65	255.0	100.0	88	9452	160	0.88125	0	25.11%	2373.00	Col440I_1_pld2
198	LR890593.1	1	160	452	611	5.3e-76	289.0	100.0	100	3549	160	1.0	0	87.29%	3098.00	Col440I_1_pld2
85_R	LR890593.1	1	2938	612	3549	0.0	5286.0	99.898	87	3549	3389	0.8669223959870168	0	87.29%	3098.00	Col440I_1_pld2
85_R	LR890623.1	2248	3389	1	1142	0.0	2056.0	99.912	100	3549	3389	1.0	0	100.00%	3549.00	Col440I_1_pld2
198	LR890623.1	1	160	1143	1302	5.3e-76	289.0	100.0	100	3549	160	1.0	0	100.00%	3549.00	Col440I_1_pld2
85_R	LR890623.1	1	2247	1303	3549	0.0	4048.0	99.955	100	3549	3389	1.0	0	100.00%	3549.00	Col440I_1_pld2
198_R	LR890732.1	1	160	731	890	5.3e-76	289.0	100.0	100	3549	160	1.0	0	79.43%	2819.00	Col440I_1_pld2
85	LR890732.1	1	2659	891	3549	0.0	4782.0	99.887	78	3549	3389	0.7845972263204485	0	79.43%	2819.00	Col440I_1_pld2
85_R	LR890733.1	731	3389	8	2666	0.0	4782.0	99.887	78	3336	3389	0.7845972263204485	0	84.50%	2819.00	Col440I_1_pld2
198	LR890733.1	1	160	2667	2826	5.3e-76	289.0	100.0	100	3336	160	1.0	0	84.50%	2819.00	Col440I_1_pld2
85_R	LR890743.1	1170	3389	41897	44128	0.0	3151.0	91.444	66	140462	3389	0.6550604898200059	0	5.39%	7568.00	Col440I_1_pld2
198	LR890743.1	1	160	44129	44288	5.3e-76	289.0	100.0	100	140462	160	1.0	0	5.39%	7568.00	Col440I_1_pld2
85_R	LR890743.1	1170	3389	51350	53581	0.0	3151.0	91.444	66	140462	3389	0.6550604898200059	0	5.39%	7568.00	Col440I_1_pld2
198	LR890743.1	1	160	53582	53741	5.3e-76	289.0	100.0	100	140462	160	1.0	0	5.39%	7568.00	Col440I_1_pld2
90_R	LR890743.1	1	2454	68188	70641	0.0	3844.0	94.786	100	140462	2454	1.0	0	5.39%	7568.00	Col440I_1_pld2
159	LR890743.1	1	330	106821	107150	2.6999999999999998e-166	591.0	99.697	100	140462	330	1.0	0	5.39%	7568.00	Col440I_1_pld2
198	NZ_AP021957.1	1	160	138	297	1.62e-63	249.0	94.375	100	8604	160	1.0	0	21.19%	1823.00	Col440I_1_pld2
85_R	NZ_AP021957.1	1730	3224	2428	3930	0.0	2273.0	93.696	44	8604	3389	0.441133077604013	0	21.19%	1823.00	Col440I_1_pld2
198	NZ_AP021957.1	1	160	4097	4256	8.4e-61	240.0	93.125	100	8604	160	1.0	0	21.19%	1823.00	Col440I_1_pld2
85_R	NZ_AP022119.1	2356	3389	1	1034	0.0	1815.0	99.034	31	4187	3389	0.3051047506639127	0	28.52%	1194.00	Col440I_1_pld2
198	NZ_AP022119.1	1	160	1035	1194	5.3e-76	289.0	100.0	100	4187	160	1.0	0	28.52%	1194.00	Col440I_1_pld2
130	NZ_AP022148.1	1	556	1692	2247	0.0	1003.0	100.0	100	4862	556	1.0	0	51.93%	2525.00	Col440I_1_pld2
213_R	NZ_AP022148.1	1	140	2542	2681	3.25e-65	253.0	100.0	100	4862	140	1.0	0	51.93%	2525.00	Col440I_1_pld2
85_R	NZ_AP022148.1	1729	3389	2755	4423	0.0	2571.0	94.325	49	4862	3389	0.4901150781941575	0	51.93%	2525.00	Col440I_1_pld2
198	NZ_AP022148.1	1	160	4424	4583	5.3e-76	289.0	100.0	100	4862	160	1.0	0	51.93%	2525.00	Col440I_1_pld2
198	NZ_AP022414.1	1	160	1015	1174	5.3e-76	289.0	100.0	100	7942	160	1.0	0	48.95%	3888.00	Col440I_1_pld2
136	NZ_AP022414.1	1	497	2351	2847	0.0	897.0	100.0	100	7942	497	1.0	0	48.95%	3888.00	Col440I_1_pld2
120	NZ_AP022414.1	1	717	2855	3571	0.0	1294.0	100.0	100	7942	717	1.0	0	48.95%	3888.00	Col440I_1_pld2
198	NZ_AP022414.1	1	160	5429	5588	5.3e-76	289.0	100.0	100	7942	160	1.0	0	48.95%	3888.00	Col440I_1_pld2
85_R	NZ_AP022414.1	1	2354	5589	7942	0.0	4237.0	99.915	69	7942	3389	0.6946001770433756	0	48.95%	3888.00	Col440I_1_pld2
198_R	NZ_AP024178.1	1	160	578	737	5.3e-76	289.0	100.0	100	5783	160	1.0	0	41.36%	2392.00	Col440I_1_pld2
85	NZ_AP024178.1	1	2220	738	2969	0.0	3151.0	91.444	66	5783	3389	0.6550604898200059	0	41.36%	2392.00	Col440I_1_pld2
198_R	NZ_AP026415.1	1	159	1511	1669	1.85e-75	288.0	100.0	99	4730	160	0.99375	0	38.79%	1835.00	Col440I_1_pld2
85	NZ_AP026415.1	1	1658	1670	3345	0.0	2477.0	93.214	49	4730	3389	0.4892298613160224	0	38.79%	1835.00	Col440I_1_pld2
85_R	NZ_AP026878.1	1732	3389	1718	3385	0.0	2499.0	93.664	49	4697	3389	0.4892298613160224	0	38.90%	1827.00	Col440I_1_pld2
198	NZ_AP026878.1	2	160	3386	3544	2.11e-68	265.0	96.855	99	4697	160	0.99375	0	38.90%	1827.00	Col440I_1_pld2
85_R	NZ_CP011643.1	1957	3387	1	1442	0.0	2139.0	93.084	42	2927	3389	0.4222484508704632	0	54.73%	1602.00	Col440I_1_pld2
198	NZ_CP011643.1	1	160	1445	1604	2.74e-73	280.0	98.75	100	2927	160	1.0	0	54.73%	1602.00	Col440I_1_pld2
105	NZ_CP017451.1	1	1380	70105	71484	0.0	2489.0	100.0	100	526446	1380	1.0	0	7.78%	40941.00	Col440I_1_pld2
150_R	NZ_CP017451.1	1	397	72357	72753	0.0	717.0	100.0	100	526446	397	1.0	0	7.78%	40941.00	Col440I_1_pld2
202	NZ_CP017451.1	1	152	72755	72906	1.09e-71	275.0	100.0	100	526446	152	1.0	0	7.78%	40941.00	Col440I_1_pld2
181	NZ_CP017451.1	1	196	72908	73103	1.9399999999999998e-95	354.0	100.0	100	526446	196	1.0	0	7.78%	40941.00	Col440I_1_pld2
188	NZ_CP017451.1	1	183	73104	73286	2.04e-88	331.0	100.0	100	526446	183	1.0	0	7.78%	40941.00	Col440I_1_pld2
242	NZ_CP017451.1	1	102	73288	73389	9.01e-45	185.0	100.0	100	526446	102	1.0	0	7.78%	40941.00	Col440I_1_pld2
217_R	NZ_CP017451.1	1	136	73390	73525	4.64e-63	246.0	100.0	100	526446	136	1.0	0	7.78%	40941.00	Col440I_1_pld2
160_R	NZ_CP017451.1	1	328	73526	73853	7.67e-167	592.0	100.0	100	526446	328	1.0	0	7.78%	40941.00	Col440I_1_pld2
218_R	NZ_CP017451.1	2	132	73855	73985	2.41e-60	237.0	100.0	96	526446	136	0.9632352941176472	0	7.78%	40941.00	Col440I_1_pld2
169	NZ_CP017451.1	1	262	85428	85689	4.0399999999999997e-131	473.0	100.0	100	526446	262	1.0	0	7.78%	40941.00	Col440I_1_pld2
194_R	NZ_CP017451.1	1	167	85690	85690	8.92e-80	302.0	100.0	99	526446	168	0.9940476190476192	166	7.78%	40941.00	Col440I_1_pld2
193_R	NZ_CP017451.1	2	168	85691	85857	3.79e-78	297.0	99.401	99	526446	168	0.9940476190476192	0	7.78%	40941.00	Col440I_1_pld2
210_R	NZ_CP017451.1	1	144	85858	86001	2.2699999999999997e-67	260.0	100.0	100	526446	144	1.0	0	7.78%	40941.00	Col440I_1_pld2
76	NZ_CP017451.1	1	5592	118809	124400	0.0	10072.0	99.946	100	526446	5592	1.0	0	7.78%	40941.00	Col440I_1_pld2
55	NZ_CP017451.1	1	7226	124393	131618	0.0	13027.0	99.986	38	526446	19021	0.3798959045265759	0	7.78%	40941.00	Col440I_1_pld2
160	NZ_CP017451.1	1	328	131717	132044	7.67e-167	592.0	100.0	100	526446	328	1.0	0	7.78%	40941.00	Col440I_1_pld2
217	NZ_CP017451.1	1	136	132045	132180	4.64e-63	246.0	100.0	100	526446	136	1.0	0	7.78%	40941.00	Col440I_1_pld2
242_R	NZ_CP017451.1	1	102	132181	132282	9.01e-45	185.0	100.0	100	526446	102	1.0	0	7.78%	40941.00	Col440I_1_pld2
188_R	NZ_CP017451.1	1	183	132284	132466	2.04e-88	331.0	100.0	100	526446	183	1.0	0	7.78%	40941.00	Col440I_1_pld2
181_R	NZ_CP017451.1	1	196	132467	132662	1.9399999999999998e-95	354.0	100.0	100	526446	196	1.0	0	7.78%	40941.00	Col440I_1_pld2
202_R	NZ_CP017451.1	1	152	132664	132815	1.09e-71	275.0	100.0	100	526446	152	1.0	0	7.78%	40941.00	Col440I_1_pld2
150	NZ_CP017451.1	1	397	132817	133213	0.0	717.0	100.0	100	526446	397	1.0	0	7.78%	40941.00	Col440I_1_pld2
209_R	NZ_CP017451.1	1	144	133752	133895	2.2699999999999997e-67	260.0	100.0	100	526446	144	1.0	0	7.78%	40941.00	Col440I_1_pld2
231	NZ_CP017451.1	1	125	150494	150618	3.89e-57	226.0	100.0	100	526446	125	1.0	0	7.78%	40941.00	Col440I_1_pld2
186_R	NZ_CP017451.1	1	185	196028	196212	3.74e-85	321.0	98.378	100	526446	185	1.0	0	7.78%	40941.00	Col440I_1_pld2
231_R	NZ_CP017451.1	1	125	196231	196355	3.89e-57	226.0	100.0	100	526446	125	1.0	0	7.78%	40941.00	Col440I_1_pld2
107_R	NZ_CP017451.1	1	1335	199459	200793	0.0	2399.0	99.85	100	526446	1335	1.0	0	7.78%	40941.00	Col440I_1_pld2
159_R	NZ_CP017451.1	1	330	287768	288097	2.6999999999999998e-166	591.0	99.697	100	526446	330	1.0	0	7.78%	40941.00	Col440I_1_pld2
186_R	NZ_CP017451.1	1	185	288636	288820	1.7e-89	334.0	100.0	100	526446	185	1.0	0	7.78%	40941.00	Col440I_1_pld2
231_R	NZ_CP017451.1	1	125	288839	288963	3.89e-57	226.0	100.0	100	526446	125	1.0	0	7.78%	40941.00	Col440I_1_pld2
231_R	NZ_CP017451.1	1	125	303108	303232	3.89e-57	226.0	100.0	100	526446	125	1.0	0	7.78%	40941.00	Col440I_1_pld2
231	NZ_CP017451.1	1	125	303959	304083	3.89e-57	226.0	100.0	100	526446	125	1.0	0	7.78%	40941.00	Col440I_1_pld2
186	NZ_CP017451.1	1	185	304102	304286	1.7e-89	334.0	100.0	100	526446	185	1.0	0	7.78%	40941.00	Col440I_1_pld2
159	NZ_CP017451.1	1	330	304825	305154	2.6999999999999998e-166	591.0	99.697	100	526446	330	1.0	0	7.78%	40941.00	Col440I_1_pld2
209_R	NZ_CP017451.1	1	144	305199	305342	2.2699999999999997e-67	260.0	100.0	100	526446	144	1.0	0	7.78%	40941.00	Col440I_1_pld2
159_R	NZ_CP017451.1	1	330	323843	324172	2.6999999999999998e-166	591.0	99.697	100	526446	330	1.0	0	7.78%	40941.00	Col440I_1_pld2
186_R	NZ_CP017451.1	1	185	324711	324895	1.7e-89	334.0	100.0	100	526446	185	1.0	0	7.78%	40941.00	Col440I_1_pld2
231_R	NZ_CP017451.1	1	125	324914	325038	3.89e-57	226.0	100.0	100	526446	125	1.0	0	7.78%	40941.00	Col440I_1_pld2
107_R	NZ_CP017451.1	1	1335	349643	350977	0.0	2408.0	100.0	100	526446	1335	1.0	0	7.78%	40941.00	Col440I_1_pld2
107	NZ_CP017451.1	1	1335	410180	411514	0.0	2404.0	99.925	100	526446	1335	1.0	0	7.78%	40941.00	Col440I_1_pld2
107	NZ_CP017451.1	1	1335	468779	470113	0.0	2399.0	99.85	100	526446	1335	1.0	0	7.78%	40941.00	Col440I_1_pld2
107_R	NZ_CP017451.1	1	1335	474342	475676	0.0	2404.0	99.925	100	526446	1335	1.0	0	7.78%	40941.00	Col440I_1_pld2
85	NZ_CP017451.1	1282	2783	475691	477193	0.0	2672.0	99.468	44	526446	3389	0.4431985836529949	0	7.78%	40941.00	Col440I_1_pld2
53_R	NZ_CP017451.1	4099	14303	481682	491884	0.0	18149.0	99.451	53	526446	19358	0.5271722285360058	0	7.78%	40941.00	Col440I_1_pld2
107_R	NZ_CP017451.1	1	1335	498162	499496	0.0	2399.0	99.85	100	526446	1335	1.0	0	7.78%	40941.00	Col440I_1_pld2
169	NZ_CP017451.1	1	262	508941	509202	4.0399999999999997e-131	473.0	100.0	100	526446	262	1.0	0	7.78%	40941.00	Col440I_1_pld2
194_R	NZ_CP017451.1	1	167	509203	509203	8.92e-80	302.0	100.0	99	526446	168	0.9940476190476192	166	7.78%	40941.00	Col440I_1_pld2
193_R	NZ_CP017451.1	2	168	509204	509370	3.79e-78	297.0	99.401	99	526446	168	0.9940476190476192	0	7.78%	40941.00	Col440I_1_pld2
210_R	NZ_CP017451.1	1	144	509371	509514	2.2699999999999997e-67	260.0	100.0	100	526446	144	1.0	0	7.78%	40941.00	Col440I_1_pld2
85_R	NZ_CP024492.1	1170	3389	1050	3281	0.0	3151.0	91.444	66	5783	3389	0.6550604898200059	0	41.36%	2392.00	Col440I_1_pld2
198	NZ_CP024492.1	1	160	3282	3441	5.3e-76	289.0	100.0	100	5783	160	1.0	0	41.36%	2392.00	Col440I_1_pld2
54_R	NZ_CP026175.1	230	19252	1	19024	0.0	33483.0	99.049	99	172259	19252	0.9881051319343443	0	55.74%	96021.00	Col440I_1_pld2
157_R	NZ_CP026175.1	1	339	19025	19363	8.500000000000001e-173	612.0	100.0	100	172259	339	1.0	0	55.74%	96021.00	Col440I_1_pld2
129	NZ_CP026175.1	1	558	19364	19921	0.0	998.0	99.642	100	172259	558	1.0	0	55.74%	96021.00	Col440I_1_pld2
221_R	NZ_CP026175.1	1	135	19922	20056	1.61e-62	244.0	100.0	100	172259	135	1.0	0	55.74%	96021.00	Col440I_1_pld2
93_R	NZ_CP026175.1	1	2179	20057	22235	0.0	3836.0	99.036	100	172259	2179	1.0	0	55.74%	96021.00	Col440I_1_pld2
220_R	NZ_CP026175.1	1	135	22236	22370	1.61e-62	244.0	100.0	100	172259	135	1.0	0	55.74%	96021.00	Col440I_1_pld2
157_R	NZ_CP026175.1	1	339	22411	22748	1.87e-149	535.0	95.588	100	172259	339	1.0	0	55.74%	96021.00	Col440I_1_pld2
214	NZ_CP026175.1	1	140	32340	32479	1.38e-63	249.0	99.286	100	172259	140	1.0	0	55.74%	96021.00	Col440I_1_pld2
182	NZ_CP026175.1	1	192	32747	32938	2.81e-93	347.0	100.0	100	172259	192	1.0	0	55.74%	96021.00	Col440I_1_pld2
222_R	NZ_CP026175.1	1	135	32939	33073	1.61e-62	244.0	100.0	100	172259	135	1.0	0	55.74%	96021.00	Col440I_1_pld2
234	NZ_CP026175.1	1	124	33127	33250	1.34e-56	224.0	100.0	100	172259	124	1.0	0	55.74%	96021.00	Col440I_1_pld2
55_R	NZ_CP026175.1	9500	19021	33313	42828	0.0	16806.0	99.139	100	172259	19021	0.5006045949214026	0	55.74%	96021.00	Col440I_1_pld2
76_R	NZ_CP026175.1	1	5592	42821	48412	0.0	10081.0	99.982	100	172259	5592	1.0	0	55.74%	96021.00	Col440I_1_pld2
209	NZ_CP026175.1	1	144	48413	48556	2.2699999999999997e-67	260.0	100.0	100	172259	144	1.0	0	55.74%	96021.00	Col440I_1_pld2
119	NZ_CP026175.1	1	749	48557	49305	0.0	1352.0	100.0	100	172259	749	1.0	0	55.74%	96021.00	Col440I_1_pld2
178	NZ_CP026175.1	1	206	49307	49512	7.68e-101	372.0	100.0	100	172259	206	1.0	0	55.74%	96021.00	Col440I_1_pld2
78	NZ_CP026175.1	1	4825	49513	54337	0.0	8693.0	99.959	100	172259	4825	1.0	0	55.74%	96021.00	Col440I_1_pld2
220_R	NZ_CP026175.1	1	135	54338	54473	2.38e-60	238.0	99.265	100	172259	135	1.0	0	55.74%	96021.00	Col440I_1_pld2
157_R	NZ_CP026175.1	1	339	54514	54852	1.87e-168	599.0	99.115	100	172259	339	1.0	0	55.74%	96021.00	Col440I_1_pld2
88_R	NZ_CP026175.1	1	2791	54853	57643	0.0	4933.0	99.212	100	172259	2791	1.0	0	55.74%	96021.00	Col440I_1_pld2
139_R	NZ_CP026175.1	1	480	57873	58352	0.0	812.0	97.5	100	172259	480	1.0	0	55.74%	96021.00	Col440I_1_pld2
190	NZ_CP026175.1	1	181	58353	58533	2.45e-87	327.0	100.0	100	172259	181	1.0	0	55.74%	96021.00	Col440I_1_pld2
142_R	NZ_CP026175.1	1	448	58534	58981	0.0	800.0	99.554	99	172259	450	0.9955555555555556	0	55.74%	96021.00	Col440I_1_pld2
204	NZ_CP026175.1	1	150	58984	59133	5.57e-69	267.0	99.333	100	172259	150	1.0	0	55.74%	96021.00	Col440I_1_pld2
179_R	NZ_CP026175.1	1	204	59146	59349	9.25e-100	369.0	100.0	100	172259	204	1.0	0	55.74%	96021.00	Col440I_1_pld2
214	NZ_CP026175.1	1	140	82242	82381	1.38e-63	249.0	99.286	100	172259	140	1.0	0	55.74%	96021.00	Col440I_1_pld2
182	NZ_CP026175.1	1	192	82649	82840	2.81e-93	347.0	100.0	100	172259	192	1.0	0	55.74%	96021.00	Col440I_1_pld2
222_R	NZ_CP026175.1	1	135	82841	82975	1.61e-62	244.0	100.0	100	172259	135	1.0	0	55.74%	96021.00	Col440I_1_pld2
234	NZ_CP026175.1	1	124	83029	83152	1.34e-56	224.0	100.0	100	172259	124	1.0	0	55.74%	96021.00	Col440I_1_pld2
198	NZ_CP026175.1	1	160	99601	99760	5.3e-76	289.0	100.0	100	172259	160	1.0	0	55.74%	96021.00	Col440I_1_pld2
82_R	NZ_CP026175.1	498	3617	99994	103054	0.0	4829.0	94.311	72	172259	4304	0.724907063197026	0	55.74%	96021.00	Col440I_1_pld2
85_R	NZ_CP026175.1	1733	2920	102106	103293	0.0	1962.0	96.72	35	172259	3389	0.3505458837415167	0	55.74%	96021.00	Col440I_1_pld2
105	NZ_CP026175.1	1	1380	115813	117192	0.0	2489.0	100.0	100	172259	1380	1.0	0	55.74%	96021.00	Col440I_1_pld2
114_R	NZ_CP026175.1	1	898	117193	118090	0.0	1620.0	100.0	100	172259	898	1.0	0	55.74%	96021.00	Col440I_1_pld2
84	NZ_CP026175.1	1	3901	118091	121991	0.0	7013.0	99.872	100	172259	3901	1.0	0	55.74%	96021.00	Col440I_1_pld2
90	NZ_CP026175.1	1	2454	121992	124445	0.0	4426.0	100.0	100	172259	2454	1.0	0	55.74%	96021.00	Col440I_1_pld2
50_R	NZ_CP026175.1	213	22105	124600	146492	0.0	39473.0	99.991	99	172259	22105	0.990409409635829	0	55.74%	96021.00	Col440I_1_pld2
214	NZ_CP026175.1	1	140	146578	146717	3.25e-65	253.0	100.0	100	172259	140	1.0	0	55.74%	96021.00	Col440I_1_pld2
238	NZ_CP026175.1	1	106	147113	147218	6.41e-47	192.0	100.0	100	172259	106	1.0	0	55.74%	96021.00	Col440I_1_pld2
241	NZ_CP026175.1	1	103	147262	147364	2.62e-45	187.0	100.0	100	172259	103	1.0	0	55.74%	96021.00	Col440I_1_pld2
234	NZ_CP026175.1	1	124	147365	147488	6.969999999999998e-54	215.0	98.387	100	172259	124	1.0	0	55.74%	96021.00	Col440I_1_pld2
96	NZ_CP026175.1	1	1943	147489	149431	0.0	3505.0	100.0	100	172259	1943	1.0	0	55.74%	96021.00	Col440I_1_pld2
72	NZ_CP026175.1	2814	7935	161715	166845	0.0	8364.0	96.22	95	172259	8377	0.611436074967172	0	55.74%	96021.00	Col440I_1_pld2
231	NZ_CP026175.1	1	125	166846	166970	3.89e-57	226.0	100.0	100	172259	125	1.0	0	55.74%	96021.00	Col440I_1_pld2
186	NZ_CP026175.1	1	185	166989	167173	1.7e-89	334.0	100.0	100	172259	185	1.0	0	55.74%	96021.00	Col440I_1_pld2
140_R	NZ_CP026175.1	1	478	167175	167652	0.0	863.0	100.0	100	172259	478	1.0	0	55.74%	96021.00	Col440I_1_pld2
159	NZ_CP026175.1	1	330	167712	168041	2.6999999999999998e-166	591.0	99.697	100	172259	330	1.0	0	55.74%	96021.00	Col440I_1_pld2
80	NZ_CP026175.1	1059	4473	168042	171456	0.0	6155.0	99.971	76	172259	4473	0.7634697071316789	0	55.74%	96021.00	Col440I_1_pld2
